title,alive,latitude,longitude,location,description,url
C059,TRUE,45.280048,-93.003144,I-35: NB @ Co Rd 2,near Forest Lake,https://video.dot.state.mn.us/video/image/metro/C059
C060,TRUE,45.2912,-93.002765,I-35: NB @ U.S. 8,near Forest Lake,https://video.dot.state.mn.us/video/image/metro/C060
C061,TRUE,45.3065,-93.002816,I-35: NB N of U.S. 8,near Wyoming,https://video.dot.state.mn.us/video/image/metro/C061
C062,TRUE,45.32451,-93.003282,I-35: NB S of Co Rd 22,in Wyoming,https://video.dot.state.mn.us/video/image/metro/C062
C063,TRUE,45.33621,-93.004583,I-35: SB @ Co Rd 22,in Wyoming,https://video.dot.state.mn.us/video/image/metro/C063
C1303,TRUE,44.833543,-93.191255,MN 13: EB @ Yankee Doodle Road,in Eagan,https://video.dot.state.mn.us/video/image/metro/C1303
C1304,TRUE,44.827711,-93.197735,MN 13: EB @ Blackhawk Road,in Eagan,https://video.dot.state.mn.us/video/image/metro/C1304
C1305,TRUE,44.820362,-93.207776,MN 13: EB @ Silver Bell Road,near Eagan,https://video.dot.state.mn.us/video/image/metro/C1305
C1306,TRUE,44.802586,-93.230797,MN 13: EB @ Diffley Road,near Eagan,https://video.dot.state.mn.us/video/image/metro/C1306
C1307,TRUE,44.802586,-93.230797,MN 13: EB @ River Hills Drive,near Eagan,https://video.dot.state.mn.us/video/image/metro/C1307
C1308,TRUE,44.790378,-93.242521,MN 13: EB @ Cliff Road,near Burnsville,https://video.dot.state.mn.us/video/image/metro/C1308
C1309,TRUE,44.787141,-93.24827,MN 13: EB @ County Rd 11,near Burnsville,https://video.dot.state.mn.us/video/image/metro/C1309
C1310,TRUE,44.783881,-93.256631,MN 13: EB @ Parkwood Drive,in Burnsville,https://video.dot.state.mn.us/video/image/metro/C1310
C1311,TRUE,44.781706,-93.267614,MN 13: WB @ Portland Ave,in Burnsville,https://video.dot.state.mn.us/video/image/metro/C1311
C1313,TRUE,44.772779,-93.304907,MN 13: EB @ County Rd 5,in Burnsville,https://video.dot.state.mn.us/video/image/metro/C1313
C1314,TRUE,44.775128,-93.315819,MN 13: WB @ Washburn Avenue S,near Burnsville,https://video.dot.state.mn.us/video/image/metro/C1314
C1315,TRUE,44.778982,-93.336506,MN 13: WB @ Lynn Avenue,near Savage,https://video.dot.state.mn.us/video/image/metro/C1315
C1317,TRUE,44.779279,-93.273724,MN 13: EB @ MN 101,in Burnsville,https://video.dot.state.mn.us/video/image/metro/C1317
C1318,TRUE,45.572684,-93.2081,MN 95: MN 95 WB @ MN 65,in Cambridge,https://video.dot.state.mn.us/video/image/metro/C1318
C226,TRUE,45.058941,-93.308407,MN 100: NB @ 57th Avenue,in Brooklyn Center,https://video.dot.state.mn.us/video/image/metro/C226
C313,TRUE,44.782951,-93.450019,US 169: NB E of CR 83,near Shakopee,https://video.dot.state.mn.us/video/image/metro/C313
C314,TRUE,44.783209,-93.422759,US 169: NB S of CR 21,near Savage,https://video.dot.state.mn.us/video/image/metro/C314
C826,TRUE,44.967792,-93.288016,I-94: Tunnel East #1,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C826
C827,TRUE,44.966974,-93.288112,I-94: Tunnel East #2,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C827
C828,TRUE,44.965398,-93.287853,I-94: Tunnel East #3,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C828
C829,TRUE,44.964847,-93.287263,I-94: Tunnel West #1,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C829
C830,TRUE,44.967772,-93.288018,I-94: Tunnel West #2,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C830
C831,TRUE,44.969561,-93.287747,I-94: Tunnel West #3,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C831
C714,TRUE,45.037493,-93.057701,I-694: @ Labore Road,near Vadnais Heights,https://video.dot.state.mn.us/video/image/metro/C714
C535-146,TRUE,46.756073,-92.106058,I-535: I-535 SB @ Garfield Avenue,near Duluth,https://video.dot.state.mn.us/video/image/metro/C535-146
C35-132,TRUE,46.76284,-92.125265,I-35: NB @ 22nd Avenue W,in Duluth,https://video.dot.state.mn.us/video/image/metro/C35-132
C35-131,TRUE,46.76241,-92.125673,I-35: SB @ 22nd Avenue W,in Duluth,https://video.dot.state.mn.us/video/image/metro/C35-131
C535-159,TRUE,46.749422,-92.100944,I-535: I-535 NB @ Blatnik Bridge,near Duluth,https://video.dot.state.mn.us/video/image/metro/C535-159
C35-084,TRUE,46.730869,-92.202673,I-35: SB @ MN 2,in Proctor,https://video.dot.state.mn.us/video/image/metro/C35-084
C61-053,TRUE,47.066531,-91.596241,MN 61: MN 61@ So. Silver Cliff Tunnel,1 mile east of the Two Harbors area,https://video.dot.state.mn.us/video/image/metro/C61-053
C61-052,TRUE,47.06791,-91.593864,MN 61: MN 61 @ Middle of Silver Cliff Tunnel,1 mile east of the Two Harbors area,https://video.dot.state.mn.us/video/image/metro/C61-052
C61-051,TRUE,47.068669,-91.593007,MN 61: MN 61 @ NB Silver Cliff Tunnel,1 mile east of the Two Harbors area,https://video.dot.state.mn.us/video/image/metro/C61-051
C35-185,TRUE,46.789973,-92.092866,I-35: NB @ Lake Pl - W Tunnel,near Duluth,https://video.dot.state.mn.us/video/image/metro/C35-185
C35-098,TRUE,46.737636,-92.17846,I-35: NB @ 63rd Avenue W,near Proctor,https://video.dot.state.mn.us/video/image/metro/C35-098
C194-211,TRUE,46.789781,-92.106465,MN 194: MN 194 WB @ 2nd Avenue W,in Duluth,https://video.dot.state.mn.us/video/image/metro/C194-211
C35-177,TRUE,46.779408,-92.104658,I-35: NB @ 9th Avenue W,in Duluth,https://video.dot.state.mn.us/video/image/metro/C35-177
C35-179,TRUE,46.781861,-92.101844,I-35: SB @ Allworth Bldg,in Duluth,https://video.dot.state.mn.us/video/image/metro/C35-179
C35-194,TRUE,46.79744,-92.08219,I-35: NB @ Leif Ericson Tunnel,near Duluth,https://video.dot.state.mn.us/video/image/metro/C35-194
C35-195,TRUE,46.79774,-92.081322,I-35: SB @ Leif Ericson Tunnel,near Duluth,https://video.dot.state.mn.us/video/image/metro/C35-195
C35-191,TRUE,46.79595,-92.085517,I-35: SB @ E of LE Tunnel,near Duluth,https://video.dot.state.mn.us/video/image/metro/C35-191
C35-188,TRUE,46.79322,-92.090499,I-35: SB @ Between Tunnels,near Duluth,https://video.dot.state.mn.us/video/image/metro/C35-188
C114,TRUE,44.890674,-93.30838,MN 62: WB @ Penn Avenue,in Richfield,https://video.dot.state.mn.us/video/image/metro/C114
C1272,TRUE,44.902066,-93.550966,MN 7: EB @ Christmas Lake Road,in Greenwood,https://video.dot.state.mn.us/video/image/metro/C1272
C1271,TRUE,44.898072,-93.56762,MN 7: EB @ Oak Street,in Excelsior,https://video.dot.state.mn.us/video/image/metro/C1271
C1270,TRUE,44.891885,-93.57957,MN 7: EB @ MN 41,in Excelsior,https://video.dot.state.mn.us/video/image/metro/C1270
C1278,TRUE,44.932789,-93.4212,MN 7: WB @ 17th Avenue,in Hopkins,https://video.dot.state.mn.us/video/image/metro/C1278
C1277,TRUE,44.930041,-93.42978,MN 7: EB @ Shady Oak Road,in Hopkins,https://video.dot.state.mn.us/video/image/metro/C1277
C1274,TRUE,44.913394,-93.503956,MN 7: EB @ MN 101,in Deephaven,https://video.dot.state.mn.us/video/image/metro/C1274
C1273,TRUE,44.907373,-93.53428,MN 7: EB @ Old Market Road,in Greenwood,https://video.dot.state.mn.us/video/image/metro/C1273
C1276,TRUE,44.921868,-93.46808,MN 7: WB @ Williston Road,in Minnetonka,https://video.dot.state.mn.us/video/image/metro/C1276
C1275,TRUE,44.919577,-93.48248,MN 7: EB @ Woodland Road,in Minnetonka,https://video.dot.state.mn.us/video/image/metro/C1275
C1529,TRUE,45.051488,-93.56366,MN 55: EB @ Arrowhead Drive,in Medina,https://video.dot.state.mn.us/video/image/metro/C1529
C1542,TRUE,44.983083,-93.37711,MN 55: EB @ Rhode Island Avenue,in Golden Valley,https://video.dot.state.mn.us/video/image/metro/C1542
C1544,TRUE,44.984209,-93.34252,MN 55: WB @ Schaper Road,in Golden Valley,https://video.dot.state.mn.us/video/image/metro/C1544
C1545,TRUE,44.984085,-93.33145,MN 55: WB @ Meadow Lane,in Golden Valley,https://video.dot.state.mn.us/video/image/metro/C1545
C1533,TRUE,45.021517,-93.492234,MN 55: EB @ Rockford Road,in Plymouth,https://video.dot.state.mn.us/video/image/metro/C1533
C1537,TRUE,45.008155,-93.45088,MN 55: WB @ Xenium Lane,in Plymouth,https://video.dot.state.mn.us/video/image/metro/C1537
C1535,TRUE,45.011954,-93.46118,MN 55: EB @ Fernbrook Lane,in Plymouth,https://video.dot.state.mn.us/video/image/metro/C1535
C1279,TRUE,44.934578,-93.3946,MN 7: EB @ US 169,in Hopkins,https://video.dot.state.mn.us/video/image/metro/C1279
C1280,TRUE,44.935294,-93.387384,MN 7: EB @ Blake Road,in Hopkins,https://video.dot.state.mn.us/video/image/metro/C1280
C1281,TRUE,44.937855,-93.36928,MN 7: WB @ Louisiana Avenue,in Saint Louis Park,https://video.dot.state.mn.us/video/image/metro/C1281
C055,TRUE,45.21895,-93.027759,I-35E: SB @ I-35W,near Forest Lake,https://video.dot.state.mn.us/video/image/metro/C055
C599,TRUE,44.64503,-93.295939,I-35: @ 210th Street,near Lakeville,https://video.dot.state.mn.us/video/image/metro/C599
C600,TRUE,44.65545,-93.294128,I-35: NB @ 205th Street,near Lakeville,https://video.dot.state.mn.us/video/image/metro/C600
C601,TRUE,44.66698,-93.293914,I-35: NB @ 195th Street,near Lakeville,https://video.dot.state.mn.us/video/image/metro/C601
C1538,TRUE,44.999149,-93.441711,MN 55: EB @ Co Rd 6,in Plymouth,https://video.dot.state.mn.us/video/image/metro/C1538
C1539,TRUE,44.987767,-93.419301,MN 55: EB @ South Shore Drive,near Golden Valley,https://video.dot.state.mn.us/video/image/metro/C1539
C111,TRUE,44.890513,-93.2755,MN 62: EB @ I-35W,in Richfield,https://video.dot.state.mn.us/video/image/metro/C111
C768,TRUE,45.447068,-94.118494,I-94: EB E of Opportuniity Drive MP 174,near Saint Augusta,https://video.dot.state.mn.us/video/image/metro/C768
C770,TRUE,45.430391,-94.096402,I-94: EB W of MN 24,near Clearwater,https://video.dot.state.mn.us/video/image/metro/C770
C776,TRUE,45.385152,-94.010275,I-94: EB W of Co Rd 8,near Clearwater,https://video.dot.state.mn.us/video/image/metro/C776
C778,TRUE,45.362816,-93.951525,I-94: EB E of Co Rd 8,near Becker,https://video.dot.state.mn.us/video/image/metro/C778
C781,TRUE,45.350609,-93.904086,I-94: WB E of Co Rd 8,near Becker,https://video.dot.state.mn.us/video/image/metro/C781
C782,TRUE,45.340968,-93.88028,I-94: EB W of MN 25,near Becker,https://video.dot.state.mn.us/video/image/metro/C782
C783,TRUE,45.325832,-93.848731,I-94: WB W of MN 25,near Monticello,https://video.dot.state.mn.us/video/image/metro/C783
C785,TRUE,45.305435,-93.818521,I-94: EB W of MN 25,in Monticello,https://video.dot.state.mn.us/video/image/metro/C785
C787,TRUE,45.291582,-93.77577,I-94: EB E of MN 25,in Monticello,https://video.dot.state.mn.us/video/image/metro/C787
C790,TRUE,45.286518,-93.754148,I-94: WB E of Co Rd 18,near Monticello,https://video.dot.state.mn.us/video/image/metro/C790
C791,TRUE,45.27403,-93.733949,I-94: WB E of Co Rd 18,near Monticello,https://video.dot.state.mn.us/video/image/metro/C791
C792,TRUE,45.265865,-93.71892,I-94: WB W of MnRoad,near Albertville,https://video.dot.state.mn.us/video/image/metro/C792
C793,TRUE,45.255704,-93.70024,I-94: WB @ MnRoad,near Albertville,https://video.dot.state.mn.us/video/image/metro/C793
C797,TRUE,45.229082,-93.625554,I-94: WB E of Co Rd 37,in Albertville,https://video.dot.state.mn.us/video/image/metro/C797
C798,TRUE,45.223723,-93.60542,I-94: WB W of MN 241,near Rogers,https://video.dot.state.mn.us/video/image/metro/C798
C800,TRUE,45.20991,-93.582742,I-94: WB E of MN 241,in Rogers,https://video.dot.state.mn.us/video/image/metro/C800
C1483,TRUE,45.071879,-93.247152,MN 65: SB @ Medtronic Pkwy,in Fridley,https://video.dot.state.mn.us/video/image/metro/C1483
C688,TRUE,45.129963,-93.39072,MN 610: WB @ US 169,in Osseo,https://video.dot.state.mn.us/video/image/metro/C688
C1312,TRUE,44.77699,-93.27792,MN 13: EB @ Nicollet Avenue,in Burnsville,https://video.dot.state.mn.us/video/image/metro/C1312
C1316,TRUE,44.778953,-93.343762,MN 13: WB @ Quentin Avenue,in Savage,https://video.dot.state.mn.us/video/image/metro/C1316
C1504,TRUE,45.549926,-94.205165,MN 15: MN 15 NB @ 2nd Street,in Saint Cloud,https://video.dot.state.mn.us/video/image/metro/C1504
C020,TRUE,44.848118,-93.152768,I-35E: SB @ Lone Oak Road,near Eagan,https://video.dot.state.mn.us/video/image/metro/C020
C021,TRUE,44.86307,-93.145152,I-35E: SB @ I-494,in Mendota Heights,https://video.dot.state.mn.us/video/image/metro/C021
C659,TRUE,45.213297,-93.413147,US 10: WB @ Thurston Avenue,in Anoka,https://video.dot.state.mn.us/video/image/metro/C659
C658,TRUE,45.221073,-93.432629,US 10: EB @ Sunfish Lake Boulevard,near Anoka,https://video.dot.state.mn.us/video/image/metro/C658
C657,TRUE,45.228258,-93.454759,US 10: EB @ Co Rd 56,near Ramsey,https://video.dot.state.mn.us/video/image/metro/C657
C654,TRUE,45.281271,-93.549776,US 10: EB @ 171st Avenue,near Elk River,https://video.dot.state.mn.us/video/image/metro/C654
C653,TRUE,45.291522,-93.554712,US 10: WB @ MN 101,near Elk River,https://video.dot.state.mn.us/video/image/metro/C653
C1486,TRUE,45.101032,-93.243553,MN 65: SB @ 73rd Avenue,in Spring Lake Park,https://video.dot.state.mn.us/video/image/metro/C1486
C1475,TRUE,45.042654,-93.247264,MN 65: SB @ 41st Avenue,in Columbia Heights,https://video.dot.state.mn.us/video/image/metro/C1475
C1477,TRUE,45.049858,-93.247356,MN 65: NB @ 45th Avenue,in Columbia Heights,https://video.dot.state.mn.us/video/image/metro/C1477
C1201,TRUE,44.948343,-92.985722,MN 120: SB S of I-94,2 miles south of the Oakdale area,https://video.dot.state.mn.us/video/image/metro/C1201
C5005,TRUE,44.861577,-93.6717,MN 5: EB @ Victoria Drive,in Victoria,https://video.dot.state.mn.us/video/image/metro/C5005
C5017,TRUE,44.861479,-93.479721,MN 5: EB @ Fuller Road,in Eden Prairie,https://video.dot.state.mn.us/video/image/metro/C5017
C711,TRUE,45.042239,-93.101838,I-694: EB @ Rice Street,in Little Canada,https://video.dot.state.mn.us/video/image/metro/C711
C712,TRUE,45.035432,-93.089256,I-694: EB @ I-35E,in Little Canada,https://video.dot.state.mn.us/video/image/metro/C712
C1476,TRUE,45.048176,-93.247314,MN 65: NB @ 44th Avenue,in Columbia Heights,https://video.dot.state.mn.us/video/image/metro/C1476
C1479,TRUE,45.057273,-93.247438,MN 65: SB @ 49th Avenue,in Columbia Heights,https://video.dot.state.mn.us/video/image/metro/C1479
C1474,TRUE,45.040841,-93.24725,MN 65: NB @ 40th Avenue,in Columbia Heights,https://video.dot.state.mn.us/video/image/metro/C1474
C6091,TRUE,44.791394,-93.288742,I-35W: NB @ Black Dog Road,in Burnsville,https://video.dot.state.mn.us/video/image/metro/C6091
C6231,TRUE,44.953097,-93.272201,I-35W: N-S @ 28th Street,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C6231
C617,TRUE,44.90343,-93.274758,I-35W: SB @ Diamond Lake Road,in Richfield,https://video.dot.state.mn.us/video/image/metro/C617
C5007,TRUE,44.863284,-93.59652,MN 5: WB @ MN 41 NB,in Chanhassen,https://video.dot.state.mn.us/video/image/metro/C5007
C5008,TRUE,44.863419,-93.59,MN 5: EB @ Century Boulevard,in Chanhassen,https://video.dot.state.mn.us/video/image/metro/C5008
C5009,TRUE,44.862362,-93.580386,MN 5: EB @ Galpin Boulevard,in Chanhassen,https://video.dot.state.mn.us/video/image/metro/C5009
C5010,TRUE,44.863443,-93.56243,MN 5: WB @ Audubon Road,in Chanhassen,https://video.dot.state.mn.us/video/image/metro/C5010
C5011,TRUE,44.862309,-93.547922,MN 5: WB @ Powers Boulevard,in Eden Prairie,https://video.dot.state.mn.us/video/image/metro/C5011
C5013,TRUE,44.858829,-93.53148,MN 5: EB @ Great Plains Boulevard,in Chanhassen,https://video.dot.state.mn.us/video/image/metro/C5013
D6-C120,TRUE,44.215346,-93.270549,I-35: @ MP 51,near Medford,https://video.dot.state.mn.us/video/image/metro/D6-C120
D6-C121,TRUE,44.201217,-93.256516,I-35: @ MP 50,near Medford,https://video.dot.state.mn.us/video/image/metro/D6-C121
D6-C122,TRUE,44.186112,-93.255864,I-35: @ MP 49,in Medford,https://video.dot.state.mn.us/video/image/metro/D6-C122
D6-C123,TRUE,44.173571,-93.258858,I-35: @ Co Rd 12,in Medford,https://video.dot.state.mn.us/video/image/metro/D6-C123
D6-C124,TRUE,44.150154,-93.257146,I-35: @ MP 46.5,in Medford,https://video.dot.state.mn.us/video/image/metro/D6-C124
D6-C125,TRUE,44.138474,-93.249245,I-35: @ Co Rd 9,near Medford,https://video.dot.state.mn.us/video/image/metro/D6-C125
D6-C127,TRUE,44.110164,-93.245954,I-35: @ Co Rd 34,in Owatonna,https://video.dot.state.mn.us/video/image/metro/D6-C127
D6-C128,TRUE,44.090611,-93.244438,I-35: S of Hoffman Dr,in Owatonna,https://video.dot.state.mn.us/video/image/metro/D6-C128
D6-C129,TRUE,44.082624,-93.247294,I-35: @ Bridge St,in Owatonna,https://video.dot.state.mn.us/video/image/metro/D6-C129
D6-C130,TRUE,44.071066,-93.251922,I-35: @ Lemond Rd,in Owatonna,https://video.dot.state.mn.us/video/image/metro/D6-C130
D6-C094,TRUE,44.511672,-93.287644,I-35: SB @ MP 74.3,in Faribault,https://video.dot.state.mn.us/video/image/metro/D6-C094
D6-C132,TRUE,44.040931,-93.248527,I-35: @ UP Railroad,near Owatonna,https://video.dot.state.mn.us/video/image/metro/D6-C132
D6-C133,TRUE,44.026934,-93.24682,I-35: @ MP 37.9,1 mile south of the Owatonna area,https://video.dot.state.mn.us/video/image/metro/D6-C133
D6-C017,TRUE,44.144402,-92.528261,US 52: @ Hwy 12W-112,in Oronoco,https://video.dot.state.mn.us/video/image/metro/D6-C017
D6-C001,TRUE,44.168715,-92.549099,US 52: @ Hwy 12E,in Oronoco,https://video.dot.state.mn.us/video/image/metro/D6-C001
C1503,TRUE,45.399068,-93.234236,MN 65: NB @ Hwy 24,near Ham Lake,https://video.dot.state.mn.us/video/image/metro/C1503
C339,TRUE,45.119205,-93.389649,US 169: NB @ 93rd Ave,in Osseo,https://video.dot.state.mn.us/video/image/metro/C339
C3613,TRUE,45.019871,-92.984642,MN 36: WB @ Hwy 120,in North Saint Paul,https://video.dot.state.mn.us/video/image/metro/C3613
C3614,TRUE,45.026987,-92.971867,MN 36: WB @ Hadley Ave. N,in Pine Springs,https://video.dot.state.mn.us/video/image/metro/C3614
C131a,TRUE,44.059904,-93.251394,I-35: SB @ US 14,near Owatonna,https://video.dot.state.mn.us/video/image/d7/C131a
D6-C015,TRUE,44.036746,-92.51775,US 14: US 14 WB @ CR 22,near Rochester,https://video.dot.state.mn.us/video/image/metro/D6-C015
C6130,TRUE,44.850307,-93.298052,I-35W: N-S @ 86th Street,in Bloomington,http://video.dot.state.mn.us/video/image/metro/C6130
C6090,TRUE,44.796292,-93.289073,I-35W: N of Cliff Road,near Burnsville,http://video.dot.state.mn.us/video/image/metro/C6090
C10-02,TRUE,46.874999,-96.757629,US 10: WB @ 14th Street,in Moorhead,https://video.dot.state.mn.us/video/image/metro/C10-02
C10-03,TRUE,46.875508,-96.746777,US 10: WB @ 1st Avenue,in Moorhead,https://video.dot.state.mn.us/video/image/metro/C10-03
C8321,TRUE,44.964669,-93.283417,I-94: E-W @ Groveland Ave.,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C8321
C8353,TRUE,44.965841,-93.253187,I-94: EB @ Hwy 55,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C8353
C1660,TRUE,44.742445,-92.852483,US 61: @ 4th Street,in Hastings,https://video.dot.state.mn.us/video/image/metro/C1660
C75-01,TRUE,46.818485,-96.767783,US 75: NB @ 40th Avenue,near Moorhead,https://video.dot.state.mn.us/video/image/metro/C75-01
C75-02,TRUE,46.846049,-96.76795,US 75: SB @ I-94,in Moorhead,https://video.dot.state.mn.us/video/image/metro/C75-02
C75-04,TRUE,46.85101,-96.767987,US 75: SB @ 24th Avenue,in Moorhead,https://video.dot.state.mn.us/video/image/metro/C75-04
C75-06,TRUE,46.861895,-96.768043,US 75: SB @ 12th Avenue,in Moorhead,https://video.dot.state.mn.us/video/image/metro/C75-06
C75-03,TRUE,46.848427,-96.767958,US 75: NB @ I-94,in Moorhead,https://video.dot.state.mn.us/video/image/metro/C75-03
C10-04,TRUE,46.87645,-96.725703,US 10: WB @ 34th Avenue,near Dilworth,https://video.dot.state.mn.us/video/image/metro/C10-04
C1511,TRUE,45.583061,-94.201073,MN 15: MN 15 @ CR 120,near Sauk Rapids,https://video.dot.state.mn.us/video/image/metro/C1511
C1507,TRUE,45.371267,-93.23636,MN 65: MN 65 @ CR 74,in East Bethel,https://video.dot.state.mn.us/video/image/metro/C1507
C1652,TRUE,45.303509,-93.554634,US 169: SB @ Main Street,near Elk River,https://video.dot.state.mn.us/video/image/metro/C1652
C1711,TRUE,44.994432,-93.065945,US 61: SB @ Frost Avenue,near Maplewood,https://video.dot.state.mn.us/video/image/metro/C1711
C1712,TRUE,44.999228,-93.065171,US 61: NB @ Roselawn Avenue,near Little Canada,https://video.dot.state.mn.us/video/image/metro/C1712
C1713,TRUE,45.008622,-93.056945,US 61: NB @ CR B,in Little Canada,https://video.dot.state.mn.us/video/image/metro/C1713
C1719,TRUE,45.0419,-93.039335,US 61: NB @ Buerkle Road,in Gem Lake,https://video.dot.state.mn.us/video/image/metro/C1719
C1720,TRUE,45.045395,-93.037791,US 61: NB @ Willow Lake Road,in Gem Lake,https://video.dot.state.mn.us/video/image/metro/C1720
C1722,TRUE,45.058526,-93.028105,US 61: SB @ Cedar Avenue,in Gem Lake,https://video.dot.state.mn.us/video/image/metro/C1722
C1724,TRUE,45.07343,-93.019805,US 61: SB @ White Bear Avenue,in White Bear Lake,https://video.dot.state.mn.us/video/image/metro/C1724
C1729,TRUE,45.093448,-93.006096,US 61: NB @ Co Rd 96,in White Bear Lake,https://video.dot.state.mn.us/video/image/metro/C1729
C3620,TRUE,45.035576,-92.883015,MN 36: EB @ Lake Elmo Avenue,near Stillwater,https://video.dot.state.mn.us/video/image/metro/C3620
C3626,TRUE,45.035859,-92.821984,MN 36: @ Oakgreen Avenue,in Oak Park Heights,https://video.dot.state.mn.us/video/image/metro/C3626
C3629,TRUE,45.035198,-92.795208,MN 36: @ Hwy 95,in Oak Park Heights,https://video.dot.state.mn.us/video/image/metro/C3629
C4115,TRUE,44.842402,-93.59775,MN 41: @ Lyman Blvd,in Chaska,https://video.dot.state.mn.us/video/image/metro/C4115
C4116,TRUE,44.891736,-93.580721,MN 41: SB @ 82nd Street,in Excelsior,https://video.dot.state.mn.us/video/image/metro/C4116
C4946,TRUE,44.833899,-93.116484,MN 149: SB @ Yankee Doodle Road,near Eagan,https://video.dot.state.mn.us/video/image/metro/C4946
C4945,TRUE,44.827701,-93.112189,MN 149: NB @ Opperman Drive,near Inver Grove Heights,http://video.dot.state.mn.us/video/image/metro/C4945
C4944,TRUE,44.819658,-93.105362,MN 149: NB @ Wescott Road,near Inver Grove Heights,https://video.dot.state.mn.us/video/image/metro/C4944
C5050,TRUE,45.032703,-92.85065,MN 5: SB @ 58th Street,9 miles east of Oakdale,https://video.dot.state.mn.us/video/image/metro/C5050
C5150,TRUE,44.981274,-93.166704,MN 51: @ Midway Parkway,in Falcon Heights,https://video.dot.state.mn.us/video/image/metro/C5150
C5152,TRUE,44.992086,-93.166072,MN 51: @ Larpenteur Avenue,in Roseville,https://video.dot.state.mn.us/video/image/metro/C5152
C5154,TRUE,45.003062,-93.166159,MN 51: S of Co Rd B,in Roseville,https://video.dot.state.mn.us/video/image/metro/C5154
C5155,TRUE,45.006345,-93.166136,MN 51: SB @ Co Rd B,in Roseville,https://video.dot.state.mn.us/video/image/metro/C5155
C5157,TRUE,45.028009,-93.166975,MN 51: @ Co Rd C2,in Roseville,https://video.dot.state.mn.us/video/image/metro/C5157
C5158,TRUE,45.031437,-93.166552,MN 51: @ Lydia Avenue,in Roseville,https://video.dot.state.mn.us/video/image/metro/C5158
C6101,TRUE,44.827429,-93.291721,I-35W: S of 98th Street,in Bloomington,https://video.dot.state.mn.us/video/image/metro/C6101
C6161,TRUE,44.891703,-93.275375,I-35W: N-S @ 58th Street,in Richfield,https://video.dot.state.mn.us/video/image/metro/C6161
C618,TRUE,44.912542,-93.274659,I-35W: @ 50th Street,near Richfield,https://video.dot.state.mn.us/video/image/metro/C618
C6181,TRUE,44.91826,-93.27456,I-35W: @ 46th Street,near Minneapolis,https://video.dot.state.mn.us/video/image/metro/C6181
C620,TRUE,44.91826,-93.27456,I-35W: @ 46th Street,near Minneapolis,https://video.dot.state.mn.us/video/image/metro/C620
C6211,TRUE,44.935545,-93.274536,I-35W: N-S @ 38th Street,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C6211
C6221,TRUE,44.951754,-93.27333,I-35W: NB @ 33rd Street,in Minneapolis,https://video.dot.state.mn.us/video/image/metro/C6221
C1487,TRUE,45.108302,-93.243572,MN 65: NB @ Osborne Road,in Spring Lake Park,https://video.dot.state.mn.us/video/image/metro/C1487
C1488,TRUE,45.1153,-93.241368,MN 65: SB @ 81st Avenue NE,in Spring Lake Park,https://video.dot.state.mn.us/video/image/metro/C1488
C1490,TRUE,45.124894,-93.235096,MN 65: NB @ 85th Avenue NE,in Spring Lake Park,https://video.dot.state.mn.us/video/image/metro/C1490
C1485,TRUE,45.086608,-93.243207,MN 65: NB @ Mississippi Street,in Fridley,https://video.dot.state.mn.us/video/image/metro/C1485
C1498,TRUE,45.237201,-93.234535,MN 65: N-S @ 147th Avenue,in Ham Lake,https://video.dot.state.mn.us/video/image/metro/C1498
C1499,TRUE,45.266459,-93.234432,MN 65: NB @ Constance Blvd,in Ham Lake,https://video.dot.state.mn.us/video/image/metro/C1499
C1495,TRUE,45.183198,-93.234584,MN 65: SB @ 117th Avenue,in Blaine,https://video.dot.state.mn.us/video/image/metro/C1495
C1497,TRUE,45.21917,-93.234384,MN 65: NB @ Bunker Lake Blvd,near Ham Lake,https://video.dot.state.mn.us/video/image/metro/C1497
C1494,TRUE,45.167639,-93.234878,MN 65: SB @ 109th Avenue,in Blaine,https://video.dot.state.mn.us/video/image/metro/C1494
C1491,TRUE,45.140335,-93.233816,MN 65: N-S @ 93rd Lane,in Ham Lake,https://video.dot.state.mn.us/video/image/metro/C1491
C1492,TRUE,45.14963,-93.236422,MN 65: SB @ 99th Avenue,near Blaine,https://video.dot.state.mn.us/video/image/metro/C1492
C1502,TRUE,45.356359,-93.236424,MN 65: N-S @ 213th Avenue,in East Bethel,https://video.dot.state.mn.us/video/image/metro/C1502
C1501,TRUE,45.319808,-93.235281,MN 65: N-S @ Viking Blvd,near East Bethel,https://video.dot.state.mn.us/video/image/metro/C1501
C1500,TRUE,45.288188,-93.234172,MN 65: NB @ Crosstown Blvd,near Ham Lake,https://video.dot.state.mn.us/video/image/metro/C1500
C1481,TRUE,45.062396,-93.247424,MN 65: SB @ 52nd Avenue,in Columbia Heights,https://video.dot.state.mn.us/video/image/metro/C1481
